level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_333	15	0.19458105973939657	0.04252087097137924	NAV1	57	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_1060	1	0.031667244468530115	0.004040017019942202	PPP2R5C	132	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_526	2	0.038416344238810476	0.004040017019942202	PPP2R2D	12	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3140	3	0.03927200412523058	0.004040017019942202	WASHC1	8	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_1786	4	0.0488156187518154	0.004040017019942202	MFSD2B	25	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3288	5	0.05097116995029009	0.004040017019942202	MAGIX	17	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3096	6	0.053595330442722834	0.004040017019942202	GSDMC	188	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3300	7	0.05518249810105717	0.004040017019942202	TEX13C	79	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_2606	8	0.059657437184755725	0.004040017019942202	HIVEP1	151	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_456	9	0.06301662984756654	0.004040017019942202	HK1	19	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_444	10	0.06469057700472718	0.004040017019942202	LYZL2	67	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_1155	11	0.06609555264584252	0.004040017019942202	OR4F4	32	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_2397	12	0.0664638972526577	0.004040017019942202	WDR1	82	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_735	13	0.06669885854683184	0.004040017019942202	IQSEC3	84	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_2285	14	0.06750286503552586	0.004040017019942202	FHIT	225	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_186	15	0.067887094819257	0.004040017019942202	LRRC8D	20	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_515	1	0.04238776264357893	0.00022347842913289504	EMX2	1	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_570	2	0.04428874860450029	0.00022347842913289504	SPON1	151	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2560	3	0.06527328618217225	0.0005509610940119997	FGF18	16	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_685	4	0.07589063776517085	0.00078244569368241	P2RY6	26	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_55	5	0.08893713997340777	0.0012545759441530797	TMEM51	156	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_1551	6	0.0909288889719024	0.0012545759441530797	KLHL14	48	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2978	7	0.09456935847953424	0.0013236579268751658	SOX17	6	SOX17
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_694	8	0.10573991642890636	0.002096480093906407	EMSY	78	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2778	9	0.1086139610820552	0.002096480093906407	AGPAT4	282	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2470	10	0.10920056403641765	0.002096480093906407	CDH6	190	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_950	11	0.11501426889948245	0.00232329116334458	SIAH3	57	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_365	12	0.11591065266092825	0.00232329116334458	DUSP10	358	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2986	13	0.11591939641382012	0.00232329116334458	SULF1	492	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_691	14	0.11817677888784874	0.002435485602774263	GDPD5	13	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_175	15	0.1243748818260466	0.003159849044451565	WLS	131	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2100	1	0.02669899064397386	0.00034024112839688223	CDH4	95	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2866	2	0.028709868724138627	0.00034024112839688223	PVRIG	0	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3250	3	0.030131048633544658	0.00034024112839688223	SARDH	0	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2919	4	0.03117631953897951	0.00034024112839688223	EXOC4	172	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2162	5	0.03208330395918294	0.00034024112839688223	PCNT	39	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3168	6	0.03303393268804952	0.00034024112839688223	RORB	349	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_1871	7	0.035921829563549015	0.00034024112839688223	MYO7B	25	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2741	8	0.03652290147565987	0.00034024112839688223	THEMIS	138	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_1293	9	0.03798380931854768	0.00034024112839688223	RFLNB	25	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3146	10	0.03909832949221865	0.00034024112839688223	DMAC1	133	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2190	11	0.03991692723374056	0.00034024112839688223	GRK3	89	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2879	12	0.040256189288485775	0.00034024112839688223	MYL10	119	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2926	13	0.04053226728762979	0.00034024112839688223	PRSS2	34	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3169	14	0.04333807055331358	0.00034024112839688223	RORB	315	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2253	15	0.043417596304785436	0.00034024112839688223	XYLB	40	
