level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_556	15	0.1251290816518454	0.038628708365976434	SCUBE2	22	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_525	1	0.04112444046815718	0.00027564414032248445	PPP2R2D	12	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_1058	2	0.04284355667327769	0.0002896491615039648	PPP2R5C	132	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3132	3	0.04436030770779778	0.0003049933721613886	WASHC1	8	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3088	4	0.04996436135055719	0.00038323293283044554	GSDMC	188	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_1781	5	0.05024150465472162	0.00038430099941177606	MFSD2B	25	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3280	6	0.057360066646702394	0.0005185044532212945	MAGIX	17	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_455	7	0.05787236646420225	0.000525964911450693	HK1	19	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_2390	8	0.05842411848639619	0.0005312717532232652	WDR1	82	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_708	9	0.05850128822758444	0.0005312717532232652	JRKL	1515	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_2221	10	0.061539903658874386	0.0005846789697743584	EDEM1	225	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_2598	11	0.06328506532764507	0.0006173960235977424	HIVEP1	151	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_734	12	0.0665152047477037	0.0007116948069426047	IQSEC3	84	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_3292	13	0.06751056785328413	0.0007203648504403885	TEX13C	79	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_1153	14	0.06753470269830958	0.0007203648504403885	OR4F4	32	
OncotreePrimaryDisease	Myeloproliferative Neoplasms	USE_448	15	0.06850596968832386	0.0007407671363813993	ARHGAP22	81	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_569	1	0.038472781111880065	8.037428187251968e-06	SPON1	151	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_514	2	0.04183954185614337	8.037428187251968e-06	EMX2	1	
