level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity	cn_mean	dropped
line	NCIH69	USE_21149	11	0.4974633942587207	0.0	ASB3	362		7.817	True
line	NCIH69	USE_21154	15	0.523079158310233	0.0	ASB3	175		7.817	True
line	NCIH69	USE_21157	8	0.4883295806829654	0.0	ASB3	109		7.817	True
line	HCC1143	USE_19230	1	0.5644127320419119	0.0	OR1I1	14		7.742	True
line	HCC1143	USE_19229	7	0.6238003459492724	1.295807477360825e-121	CASP14	10		7.699	True
line	NCIH446	USE_40670	10	0.4300604197614985	0.0	ZDHHC21	139		7.62	True
line	NCIH446	USE_40677	2	0.3449232259366469	0.0	ZDHHC21	3		7.62	True
line	NCIH446	USE_40675	1	0.3440959632924465	0.0	ZDHHC21	32		7.62	True
line	NCIH446	USE_40671	7	0.4097588627578848	0.0	ZDHHC21	131		7.62	True
line	NCIH446	USE_40672	9	0.4226503186164747	0.0	ZDHHC21	135		7.62	True
line	NCIH446	USE_40673	6	0.399319302282259	0.0	ZDHHC21	120		7.62	True
line	KURAMOCHI	USE_9022	11	0.550143113328367	0.0	ITPR2	91		7.589	True
line	SUM44PE	USE_15432	1	0.4520834386052683	0.0	FTO	164		7.539	True
line	SUM44PE	USE_15431	8	0.5184386587564864	0.0	FTO	157		7.539	True
line	KURAMOCHI	USE_8986	15	0.567299483651919	0.0	LMNTD1	78		7.51	True
line	ASPC1	USE_37004	11	0.6154393171857568	3.0305365890868963e-124	BAIAP2L1	72		7.446	True
line	NIHOVCAR3	USE_20030	14	0.5864422145991688	1.0516346585360512e-218	DPRX	24		7.299	True
line	AU565	USE_39616	9	0.5725021958355949	0.0	TRPS1	360		7.211	True
line	AU565	USE_39612	10	0.5734901824345173	0.0	TRPS1	258		7.211	True
line	AU565	USE_39611	11	0.5786356866720188	0.0	TRPS1	254		7.211	True
line	AU565	USE_39609	13	0.5888640250303177	0.0	TRPS1	228		7.211	True
line	AU565	USE_39617	4	0.5608796064577717	0.0	TRPS1	378		7.211	True
line	AU565	USE_39615	15	0.5919681518639978	0.0	TRPS1	371		7.211	True
OncotreeLineage	CNS/Brain	USE_12457	2	0.1650067531148317	1.3049992027867176e-197	OTX2	0		7.057	True
OncotreeLineage	CNS/Brain	USE_12459	8	0.2456815697325183	1.3356872327341103e-132	OTX2	88		7.057	True
OncotreeLineage	CNS/Brain	USE_12456	9	0.2506986472683703	5.1048518527576997e-129	OTX2	2		7.057	True
OncotreeLineage	CNS/Brain	USE_12458	3	0.1718937573807795	1.332109995139122e-191	OTX2	80		7.057	True
OncotreeLineage	CNS/Brain	USE_12451	15	0.2762008050934152	1.9746722692631706e-111	OTX2	77		7.057	True
OncotreeLineage	CNS/Brain	USE_12453	7	0.2456745310121944	1.3356872327341103e-132	OTX2	52		7.057	True
line	SUMB002	USE_12448	9	0.3467081581458146	0.0	TMEM260	90		7.045	True
OncotreeSubtype	Medulloblastoma, NOS	USE_12448	9	0.1571627232880159	0.0	TMEM260	90		7.045	True
line	MDAMB134VI	USE_7429	6	0.5861583121159193	3.6680689239703755e-275	SHANK2	99		6.985	True
line	MDAMB134VI	USE_7432	15	0.6004702777731672	6.407040694160099e-202	SHANK2	54		6.985	True
line	NCIH1693	USE_25737	6	0.5768750651382724	4.9824169463e-313	COMT	7		6.975	True
line	CHP212	USE_20342	4	0.4435678628783756	0.0	GREB1	8		6.865	True
line	CHP212	USE_20343	10	0.4871289981184272	0.0	GREB1	20		6.865	True
line	KURAMOCHI	USE_9046	9	0.5385503747578044	0.0	STK38L	12		6.806	True
line	SKBR3	USE_39576	3	0.5434796116704697	0.0	CSMD3	898		6.716	True
line	143B	USE_2172	5	0.6027758839040074	1.2404629094500473e-203	TBX15	51		6.689	True
line	NIHOVCAR3	USE_20036	3	0.500591330171323	0.0	NLRP12	38		6.657	True
line	NIHOVCAR3	USE_20034	1	0.4675546315134988	0.0	NLRP12	61		6.657	True
line	KARPAS422	USE_8014	3	0.5461341181326943	0.0	POU2AF1	13		6.632	True
line	HCC1143	USE_7357	12	0.6288323032302965	1.6786447945231694e-102	MYEOV	65		6.62	True
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_7973	6	0.4438987527996461	1.3476405388356847e-127	DDX10	222		6.619	True
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_7974	2	0.4104504398366571	5.873036263000708e-170	DDX10	231		6.619	True
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_7850	2	0.4510139455203957	9.569970148772958e-83	TRPC6	23		6.607	True
line	DETROIT562	USE_7850	2	0.5941213064724499	9.304428566287615e-124	TRPC6	23		6.607	True
line	CAL27	USE_6813	13	0.624484880545644	1.1983210356731208e-69	EHF	20		6.525	True
OncotreeSubtype	SMARCA4-deficient undifferentiated tumor	USE_6755	8	0.4767102472937689	7.80483207886678e-62	DCDC1	99		6.493	True
OncotreePrimaryDisease	SMARCA4-deficient undifferentiated tumor	USE_6755	9	0.3997735318384465	1.1601796942022324e-49	DCDC1	99		6.493	True
line	DMS114	USE_6755	9	0.6019461097131935	4.412363455946968e-115	DCDC1	99		6.493	True
line	SF268	USE_7948	3	0.5150790361894949	0.0	ATM	21		6.463	True
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_41441	3	0.4495055278746283	1.268925872901724e-193	FOXE1	3		6.454	True
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_41442	2	0.4333562961183264	9.395833033955829e-224	FOXE1	8		6.454	True
line	BT474	USE_17015	6	0.5459648928648917	0.0	HOXB13	31		6.438	True
line	NCIH69	USE_22250	3	0.449131758745583	0.0	TMEM163	37		6.345	True
line	NCIH69	USE_22251	1	0.4280913222437774	0.0	TMEM163	28		6.345	True
line	NCIH69	USE_22248	7	0.4717612538321372	0.0	TMEM163	53		6.345	True
line	NCIH69	USE_22249	6	0.4660309373388612	0.0	TMEM163	64		6.345	True
line	MCF7	USE_17286	3	0.5754275261350383	0.0	TBX2	49		6.341	True
line	MCF7	USE_17287	10	0.6090363765376732	1.7256065110527306e-181	TBX2	39		6.341	True
line	NCIH3122	USE_12222	5	0.5340941568260493	0.0	SLC25A21	72		6.281	True
line	NCIH3122	USE_12220	11	0.5524249074464609	0.0	PAX9	101		6.281	True
line	NCIH3122	USE_12217	15	0.5657048227211149	0.0	PAX9	83		6.281	True
line	HCC1954	USE_39661	12	0.6043370008393977	1.9893803828968924e-214	EXT1	58		6.254	True
line	HCC1954	USE_39657	7	0.5976744639393026	2.0455928303239536e-251	EXT1	5		6.254	True
line	HCC1954	USE_39662	11	0.6042249755189215	5.022018027410444e-215	EXT1	65		6.254	True
line	NCIH2887	USE_19594	9	0.6091524644223008	2.896076226433871e-253	RYR1	30		6.195	True
line	MG63	USE_30690	15	0.5826978911781404	5.310785117431471e-106	NEIL3	217		6.141	True
line	UACC812	USE_11466	7	0.5774274588393726	0.0	LMO7	54		6.087	True
line	UACC812	USE_11459	2	0.5650057841007322	0.0	UCHL3	36		6.087	True
line	UACC812	USE_11465	14	0.5981567198026979	1.5916755851120626e-272	LMO7	52		6.087	True
line	HT115	USE_32178	4	0.5645604285660726	1.73e-322	CCDC192	136		6.078	True
line	HT115	USE_32174	2	0.5397422934420076	0.0	CCDC192	45		6.078	True
line	HT115	USE_32175	3	0.5409473258392321	0.0	CCDC192	62		6.078	True
line	HT115	USE_32177	8	0.576796880527962	2.8783432292901548e-260	CCDC192	133		6.078	True
line	HT115	USE_32176	1	0.5006483627122638	0.0	CCDC192	88		6.078	True
line	SF268	USE_8112	11	0.5474482902168116	2.909728491479335e-302	BUD13	158		6.0	True
line	SF268	USE_8108	9	0.544530879154952	1.879011013e-315	BUD13	201		6.0	True
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_6855	14	0.5442890963469594	3.90099235026109e-63	FJX1	52		5.999	True
line	SF268	USE_7950	6	0.5287896233157482	0.0	C11orf65	45		5.922	True
line	NCIH1693	USE_25758	8	0.5794066525843993	1.273202894299717e-298	MED15	16		5.877	True
line	NCIH1693	USE_25759	5	0.5751038577836183	2.5e-323	MED15	26		5.877	True
line	NCIH1693	USE_25757	1	0.4778746597454635	0.0	MED15	4		5.877	True
line	PATU8988S	USE_18285	2	0.5774620239344617	0.0	LAMA3	49		5.871	True
line	NIHOVCAR3	USE_20048	5	0.5657622948552239	5.736e-321	TMC4	6		5.828	True
line	UACC812	USE_24815	1	0.5350964048590471	0.0	PMEPA1	140		5.824	True
line	HARA	USE_16483	1	0.4592509986917407	0.0	USP22	153		5.819	True
line	CAL27	USE_6805	8	0.6199499198528858	1.1791771186469895e-80	CAT	59		5.774	True
line	HCC1954	USE_39522	13	0.6063288793259892	6.088283069261175e-204	OXR1	96		5.759	True
OncotreeSubtype	Large Cell Lung Carcinoma	USE_40081	6	0.4971743072005563	5.895233187432139e-74	MYC	816		5.702	True
OncotreeSubtype	Large Cell Lung Carcinoma	USE_40082	4	0.4962380447721232	8.061671543928059e-75	MYC	818		5.702	True
OncotreeSubtype	Large Cell Lung Carcinoma	USE_40078	12	0.5144270262352594	6.255280792028336e-59	MYC	775		5.702	True
OncotreeSubtype	Large Cell Lung Carcinoma	USE_40077	5	0.4967536896806331	2.4130252890249388e-74	MYC	779		5.702	True
OncotreeSubtype	Large Cell Lung Carcinoma	USE_40091	9	0.503978633144213	7.970631711240781e-68	MYC	995		5.702	True
OncotreeSubtype	High-Grade Serous Ovarian Cancer	USE_8929	8	0.485906272841749	2.1054016812112236e-85	SOX5	292		5.694	True
OncotreeSubtype	High-Grade Serous Ovarian Cancer	USE_8928	6	0.4711058197293327	9.989371603546643e-101	SOX5	301		5.694	True
OncotreeSubtype	High-Grade Serous Ovarian Cancer	USE_8937	5	0.4698947599943706	4.914010399047023e-102	SOX5	152		5.694	True
OncotreeSubtype	High-Grade Serous Ovarian Cancer	USE_8930	14	0.4982599980967032	1.3593430326100422e-73	SOX5	289		5.694	True
line	HT	USE_20836	2	0.49216456124933	0.0	RASGRP3	29		5.638	True
line	HCC1954	USE_30890	3	0.5567530887233325	0.0	IRX2	31		5.614	True
line	CORL311	USE_8055	4	0.4821919276669782	0.0	DRD2	63		5.594	True
line	SF268	USE_7849	4	0.519260472424554	0.0	TRPC6	215		5.587	True
line	HCC1954	USE_39530	6	0.59553542704119	6.413768398737822e-264	ANGPT1	186		5.584	True
line	NIHOVCAR3	USE_20025	15	0.5910641746097169	1.5792078440259504e-198	ZNF331	11		5.566	True
line	NIHOVCAR3	USE_20028	6	0.5664571584873318	3.252095e-317	DPRX	39		5.566	True
line	NIHOVCAR3	USE_20029	2	0.4925659060322342	0.0	DPRX	36		5.566	True
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_38595	2	0.397121462158898	7.554143146844624e-195	FGFR1	75		5.537	True
OncotreeSubtype	Primary Effusion Lymphoma	USE_10338	9	0.4854454085712333	4.979652797732625e-86	SELPLG	3		5.525	True
line	MG63	USE_39667	4	0.5553285643884333	1.596442270261145e-171	EXT1	186		5.51	True
line	MG63	USE_39650	7	0.5753436948685038	4.653799312353755e-122	MED30	200		5.51	True
line	JHH7	USE_35416	14	0.5122136937216897	0.0	TTLL2	0		5.509	True
line	JHH7	USE_35421	13	0.5105935002561314	0.0	TTLL2	217		5.509	True
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_40010	6	0.4045422995317891	1.993413351399832e-91	POU5F1B	138		5.46	True
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_6813	3	0.4661637426228612	2.675547114896115e-136	EHF	20		5.416	True
line	HCC1806	USE_6813	7	0.6055934928256388	2.7147747904693336e-198	EHF	20		5.416	True
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_6813	2	0.3654999192714824	5.140413651108419e-119	EHF	20		5.416	True
OncotreeSubtype	High-Grade Serous Ovarian Cancer	USE_8961	9	0.4898712788549288	1.6206947316052723e-81	IRAG2	80		5.373	True
line	5637	USE_26627	6	0.5370802384691893	0.0	WNT7A	45		5.37	True
line	5637	USE_26631	9	0.5569718953380356	0.0	WNT7A	31		5.37	True
line	NCIH2171	USE_8664	12	0.4821784708357406	0.0	CD163L1	39		5.294	True
line	HCC1954	USE_39629	8	0.6000799015599545	1.0132952500919569e-237	EIF3H	249		5.276	True
line	MAVER1	USE_13297	3	0.4518674555997365	0.0	TMEM121	284		5.275	True
line	MAVER1	USE_13299	10	0.5055235341479443	0.0	TMEM121	327		5.275	True
line	MAVER1	USE_13298	2	0.4347508196242747	0.0	TMEM121	295		5.275	True
line	MAVER1	USE_13293	13	0.5199384922303281	0.0	TMEM121	172		5.275	True
line	MAVER1	USE_13291	6	0.4890156115036269	0.0	TMEM121	158		5.275	True
line	MAVER1	USE_13286	12	0.5122666561874137	0.0	TMEM121	47		5.275	True
line	MAVER1	USE_13285	8	0.4977673813008021	0.0	TMEM121	45		5.275	True
line	MAVER1	USE_13292	4	0.4588114005083669	0.0	TMEM121	157		5.275	True
line	SCC25	USE_7405	1	0.5943304517531265	2.8569868449186693e-218	FADD	46		5.235	True
line	SCC25	USE_7404	3	0.6070895891066914	1.534959920003495e-160	ANO1	53		5.235	True
line	SCC25	USE_7403	6	0.6125021320523114	9.886257319977778e-139	ANO1	56		5.235	True
OncotreePrimaryDisease	Lung Neuroendocrine Tumor	USE_950	5	0.3996105221340259	2.4548317789246103e-67	TRIT1	15		5.228	True
OncotreeSubtype	Small Cell Lung Cancer	USE_950	7	0.4818267096223242	5.490995929444224e-77	TRIT1	15		5.228	True
line	CORL311	USE_8004	8	0.5163702669068948	0.0	ARHGAP20	360		5.218	True
line	UACC812	USE_11565	3	0.5655308351581172	0.0	GPC5	32		5.21	True
line	UACC812	USE_11566	6	0.5762780871592564	0.0	GPC5	27		5.21	True
line	SUM44PE	USE_41871	3	0.4733411220659316	0.0	LMX1B	14		5.157	True
OncotreeSubtype	Medulloblastoma, NOS	USE_12466	15	0.2405343901494517	0.0	EXOC5	159		5.123	True
OncotreeSubtype	Medulloblastoma, NOS	USE_12467	13	0.2328899813239291	0.0	EXOC5	101		5.123	True
line	SUMB002	USE_12466	15	0.4304877048927839	0.0	EXOC5	159		5.123	True
line	DETROIT562	USE_6861	8	0.6149738168609589	9.635510156174356e-73	TRIM44	59		5.103	True
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_6861	9	0.5064487410825493	3.1805350370833254e-45	TRIM44	59		5.103	True
line	143B	USE_8251	2	0.5964877915499863	1.7421792779172322e-236	UBASH3B	92		5.103	True
line	HT1376	USE_33493	2	0.6007374364302167	5.979021164808336e-300	ID4	423		5.089	True
line	NCIH3122	USE_12055	8	0.5402816859860275	0.0	STXBP6	441		5.087	True
line	DETROIT562	USE_6809	13	0.6197566999368989	5.939188768986807e-63	ELF5	59		5.084	True
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_6809	13	0.5146268135719293	1.1961274106903947e-40	ELF5	59		5.084	True
line	SUM44PE	USE_7595	2	0.4702759659950988	0.0	THRSP	3		5.065	True
line	HCC2450	USE_19435	7	0.5517220395394378	2.314673204463483e-202	TSHZ3	126		5.059	True
line	HCC2450	USE_19436	13	0.5625574359793755	1.6342702486899542e-169	TSHZ3	106		5.059	True
line	HCC2450	USE_19437	3	0.5238471854431949	2.817403892136652e-300	TSHZ3	122		5.059	True
line	HARA	USE_6880	15	0.572555952336627	0.0	RAG1	5		5.027	True
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6113	4	0.3754254768159455	1.2649986526614232e-115	WDR11	276		4.991	True
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6111	10	0.4154531185404123	4.326212708401875e-83	WDR11	190		4.991	True
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6108	15	0.4280691358873598	6.055126142328511e-74	WDR11	99		4.991	True
line	NCIH2087	USE_4956	6	0.5924910094485072	1.2241971348717005e-171	PARD3	119		4.938	True
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_7975	5	0.4436583697367835	7.024327894173689e-128	C11orf87	2		4.899	True
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_7976	1	0.4068489219236909	6.980443760208585e-175	C11orf87	6		4.899	True
OncotreeSubtype	Adenosquamous Carcinoma of the Stomach	USE_9091	9	0.3996126103880741	9.87285504792341e-84	FAR2	24		4.881	True
line	MKN1	USE_9091	14	0.5686351012287594	6.930662205910074e-132	FAR2	24		4.881	True
line	UACC812	USE_11482	13	0.5973680113294536	1.747135584069103e-277	SCEL	33		4.874	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33551	3	0.5427865062832913	1.364856820265625e-69	SOX4	69		4.871	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33546	1	0.533320394422178	7.754344760695497e-81	SOX4	19		4.871	True
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33546	2	0.477283712885985	1.5119940027303574e-59	SOX4	19		4.871	True
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33551	9	0.5020535906512542	1.2925603233875716e-43	SOX4	69		4.871	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33549	5	0.5496125958045927	5.266039824851631e-62	SOX4	64		4.871	True
OncotreeLineage	Bladder/Urinary Tract	USE_33546	3	0.3944694822905458	2.2123850166211223e-46	SOX4	19		4.871	True
OncotreeLineage	Bladder/Urinary Tract	USE_33556	4	0.3968091950714689	2.0252437717296913e-45	SOX4	244		4.871	True
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33556	3	0.4826966142471785	7.499239742064613e-56	SOX4	244		4.871	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33558	13	0.5649419681156824	1.4101273803477295e-46	SOX4	260		4.871	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33556	2	0.5409602110937337	1.0733059842682437e-71	SOX4	244		4.871	True
line	SKBR3	USE_39045	9	0.5691231671134571	0.0	RDH10	21		4.851	True
line	NCIH69	USE_9129	14	0.5180338167812208	0.0	SINHCAF	69		4.818	True
line	SET2	USE_25405	6	0.5664330408220005	0.0	ERG	22		4.814	True
line	SKBR3	USE_39629	13	0.5714364267405541	0.0	EIF3H	249		4.807	True
line	SKBR3	USE_39046	12	0.5700097730590037	0.0	RDH10	71		4.706	True
line	K562	USE_25803	5	0.5812820856080192	2.331593417273639e-145	MAPK1	28		4.7	True
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_7355	4	0.5193202737953702	1.5753743432024786e-88	SMIM38	15		4.673	True
line	PANC1	USE_19615	14	0.6248011124000773	4.685952598178658e-143	FBXO17	17		4.626	True
line	NCIH1693	USE_25765	2	0.5391925775616666	0.0	PI4KA	16		4.608	True
line	JHH7	USE_35414	5	0.4962213619975605	0.0	UNC93A	16		4.544	True
line	JHH7	USE_35409	8	0.5033924022985123	0.0	UNC93A	54		4.544	True
line	JHH7	USE_35412	1	0.4510557833053728	0.0	UNC93A	24		4.544	True
line	MAVER1	USE_13279	7	0.4946445917109368	0.0	MTA1	7		4.537	True
line	SNU1750	USE_7863	9	0.4788159935443415	0.0	YAP1	20		4.522	True
line	MAVER1	USE_7374	5	0.4835140124962428	0.0	CCND1	111		4.506	True
line	HEL	USE_40620	15	0.5533027357419728	8.25262310392117e-284	LURAP1L	174		4.476	True
OncotreeLineage	Esophagus/Stomach	USE_40010	13	0.3837341784501755	1.1518046615886923e-55	POU5F1B	138		4.44	True
line	A253	USE_7405	15	0.6133376334296533	2.630672819895268e-204	FADD	46		4.427	True
line	A253	USE_7404	3	0.577197567150473	0.0	ANO1	53		4.427	True
line	PC3	USE_5452	7	0.5753687508324796	8.643443658321263e-305	ZNF503	254		4.424	True
line	PC3	USE_5453	3	0.5542407270232429	0.0	LRMDA	272		4.424	True
line	HARA	USE_16465	7	0.5569496758668925	0.0	ALDH3A1	8		4.417	True
line	NCIH1648	USE_37350	1	0.5553821488672744	2.868008563328509e-291	ASZ1	44		4.377	True
line	NCIH1648	USE_37353	6	0.6107841890009789	2.782209391955848e-92	CFTR	76		4.377	True
line	NCIH1648	USE_37352	7	0.613844366867476	1.5116894452034924e-84	CFTR	68		4.377	True
line	KYSE180	USE_7355	5	0.6121416521213068	1.191899314938796e-137	SMIM38	15		4.361	True
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_7372	5	0.4421070562364618	1.6435000749578627e-135	CCND1	124		4.349	True
line	SUM44PE	USE_7625	6	0.5084644177440805	0.0	TENM4	13		4.346	True
line	SUM44PE	USE_1781	5	0.5009846166795028	0.0	PTBP2	712		4.341	True
OncotreeLineage	Bladder/Urinary Tract	USE_33533	8	0.4178658211231115	2.854121024793505e-37	CDKAL1	340		4.31	True
OncotreeLineage	Bladder/Urinary Tract	USE_33534	13	0.4313120907457757	1.732425127508937e-32	SOX4	325		4.31	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33534	10	0.5588469958715212	1.9175252561991118e-52	SOX4	325		4.31	True
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33533	7	0.5530584377679124	2.427389811219836e-58	CDKAL1	340		4.31	True
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33533	7	0.4922527710538735	1.2734080162947143e-49	CDKAL1	340		4.31	True
line	HT1376	USE_33579	6	0.6086226079981882	1.3003450557091086e-246	HDGFL1	318		4.294	True
line	KYSE70	USE_4841	1	0.5878418410417929	6.330548819827489e-235	BAMBI	291		4.279	True
line	HCC1599	USE_19454	12	0.576602931258755	2.804044959922584e-239	ANKRD27	16		4.274	True
line	HEL	USE_40577	13	0.5485155388242752	6.780923277376279e-305	RIC1	57		4.239	True
line	NCIH23	USE_39989	4	0.5860933417255565	7.926653357009385e-298	POU5F1B	117		4.22	True
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_7830	12	0.5142342506587568	7.314669241290987e-41	ARHGAP42	505		4.17	True
line	HCC1954	USE_40546	5	0.5841558975123491	0.0	GLIS3	20		4.155	True
line	MDAMB361	USE_17606	8	0.6023798679355368	3.324766585103045e-193	GPR142	25		4.152	True
line	HEL	USE_40781	8	0.5416970498488932	0.0	TUSC1	179		4.139	True
line	HEL	USE_40783	2	0.5313304727347388	0.0	TUSC1	316		4.139	True
line	HUH7	USE_7257	9	0.5643306802774314	0.0	B4GAT1	4		4.138	True
line	MG63	USE_30680	14	0.5826820145193626	4.916868589080917e-106	VEGFC	10		4.104	True
line	K562	USE_25820	15	0.6006328964271235	4.924949369487343e-95	ZNF280A	2		4.081	True
line	143B	USE_8275	3	0.5987236641221705	1.5969866599444967e-224	GRAMD1B	18		4.059	True
line	NCIH510	USE_1100	15	0.5485347211460261	0.0	ERI3	4		4.059	True
line	SCC25	USE_7355	4	0.6091586123460816	5.1388690035499105e-152	SMIM38	15		4.05	True
OncotreeLineage	Head and Neck	USE_7402	8	0.1786593761139551	1.9407114647917232e-147	ANO1	31		4.04	True
OncotreeLineage	Head and Neck	USE_7397	1	0.1052793986138294	2.2750316185660022e-200	ANO1	61		4.04	True
OncotreePrimaryDisease	Head and Neck Squamous Cell Carcinoma	USE_7397	1	0.1678077176419571	0.0	ANO1	61		4.04	True
OncotreeLineage	Head and Neck	USE_7406	3	0.1231375407903581	2.828296137620226e-187	FADD	12		4.04	True
OncotreePrimaryDisease	Head and Neck Squamous Cell Carcinoma	USE_7402	11	0.2710052185256055	9.630047762839345e-235	ANO1	31		4.04	True
OncotreePrimaryDisease	Head and Neck Squamous Cell Carcinoma	USE_7406	3	0.1894561924588547	0.0	FADD	12		4.04	True
line	NCIH2087	USE_40053	12	0.6032631325721626	5.407256060610495e-134	MYC	376		4.034	True
line	NCIH2087	USE_40037	3	0.5859782907266073	1.155858980199037e-196	MYC	138		4.034	True
line	NCIH2087	USE_40036	9	0.5950365417609389	2.5408193507591843e-162	MYC	140		4.034	True
line	NCIH2087	USE_40058	10	0.6002379139072722	4.2972216626626854e-144	MYC	445		4.034	True
line	HARA	USE_16464	3	0.4958116568465878	0.0	SLC47A2	8		4.024	True
line	HT	USE_21262	5	0.5327494619753277	0.0	XPO1	81		4.022	True
line	NCIH82	USE_12451	9	0.567853036105439	0.0	OTX2	77		3.962	True
line	ABC1	USE_31020	2	0.5512390216689371	8.300385192574195e-247	ANKH	62		3.957	True
line	SUPM2	USE_3765	14	0.5598765447732075	0.0	SMYD2	4		3.938	True
OncotreeLineage	Esophagus/Stomach	USE_6108	15	0.3844821994850466	2.7165919870013893e-55	WDR11	99		3.923	True
OncotreeLineage	Esophagus/Stomach	USE_6113	4	0.331378013860384	7.560788075034762e-85	WDR11	276		3.923	True
OncotreeLineage	Esophagus/Stomach	USE_6111	8	0.3614938588172872	2.5201170563898596e-67	WDR11	190		3.923	True
line	SUDHL1	USE_19757	3	0.4996751555747835	0.0	TEX101	19		3.904	True
line	JMSU1	USE_33450	7	0.600530306739828	0.0	RBM24	8		3.901	True
line	143B	USE_8261	9	0.6095222088684809	4.021771187826677e-171	CLMP	13		3.896	True
line	143B	USE_8265	13	0.6137166026141823	2.4404320617717084e-152	CLMP	86		3.896	True
line	HCC1806	USE_6788	11	0.6175378686321711	5.8402829815088555e-143	C11orf91	61		3.865	True
line	AU565	USE_39045	12	0.5849301782558851	0.0	RDH10	21		3.858	True
OncotreeSubtype	Osteosarcoma	USE_10027	4	0.3333082394536418	0.0	KERA	0		3.833	True
OncotreePrimaryDisease	Osteosarcoma	USE_10027	4	0.2630955573388785	8.108010590255553e-207	KERA	0		3.833	True
OncotreeSubtype	Invasive Breast Carcinoma	USE_39740	1	0.5096181647080967	4.653945537235602e-98	SNTB1	26		3.763	True
line	CAL27	USE_6891	5	0.6157139166346524	1.1421503449972632e-91	IFTAP	1454		3.758	True
line	NCIH322	USE_24351	3	0.6216783024883958	1.0459213125905068e-110	DHX35	10		3.743	True
line	SEM	USE_10958	1	0.5515959669093471	0.0	PAN3	52		3.729	True
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_7948	3	0.4345244551623592	7.661292056670264e-139	ATM	21		3.698	True
line	NCIH322	USE_24333	14	0.6382137764413892	1.3534763598689374e-60	TGM2	39		3.665	True
line	MDAMB157	USE_20107	9	0.5843949552154681	0.0	PEG3	14		3.641	True
line	MDAMB157	USE_20108	12	0.5883904532072355	0.0	PEG3	19		3.64	True
line	SEM	USE_10953	2	0.5573822425557933	0.0	FLT3	57		3.618	True
line	TC71	USE_39952	2	0.5275941900885595	0.0	LRATD2	149		3.593	True
line	MG63	USE_29708	9	0.5798974306785459	5.5569358528634e-112	LNX1	154		3.582	True
line	HUH7	USE_7164	1	0.5000099783290618	0.0	SLC22A9	19		3.547	True
line	KYSE70	USE_17993	7	0.6108963984204053	1.036788595289674e-136	TGIF1	26		3.546	True
line	NIHOVCAR3	USE_19582	8	0.5748588547372615	1.437272924469845e-273	WDR87	57		3.545	True
line	HGC27	USE_39592	8	0.465736676331989	0.0	TRPS1	191		3.534	True
line	HGC27	USE_39596	2	0.4086256478908202	0.0	TRPS1	143		3.534	True
line	HGC27	USE_39590	13	0.4906703233112041	0.0	TRPS1	255		3.534	True
line	HGC27	USE_39593	11	0.485320376464339	0.0	TRPS1	190		3.534	True
line	HGC27	USE_39595	5	0.4432104875882823	0.0	TRPS1	168		3.534	True
line	NCIH510	USE_15051	7	0.5185054715968443	0.0	SYT17	27		3.494	True
line	PC3	USE_5435	6	0.5711949734343521	0.0	KAT6B	174		3.493	True
line	NCIH211	USE_39967	1	0.4753565128498921	0.0	LRATD2	298		3.489	True
OncotreeSubtype	AML, NOS	USE_25502	8	0.4181461732290227	6.965325424661285e-156	RSPH1	19		3.48	True
line	MDAMB453	USE_40778	7	0.6075485208874227	3.062422300353341e-165	TUSC1	161		3.475	True
