level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity	cn_mean
OncotreeSubtype	Anaplastic Large-Cell Lymphoma ALK Positive	USE_22252	13	0.4878830005143576	2.016987674490783e-76	TMEM163	85		1.079
OncotreeSubtype	Anaplastic Large-Cell Lymphoma ALK Positive	USE_34114	14	0.4911584704003777	1.1564212744377303e-73	RCAN2	31		1.076
OncotreeSubtype	Anaplastic Large-Cell Lymphoma ALK Positive	USE_6258	15	0.49155527576832203	2.4783386412170778e-73	MGMT	419		0.731
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_15304	1	0.4338892973418927	2.818550677642894e-114	AHSP	72		0.658
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_8937	2	0.43731408605977806	7.837068022854471e-111	SOX5	152		0.956
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_31356	3	0.46207666190880803	1.5891693956685538e-87	HCN1	1719		1.104
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_40509	4	0.4666870367075818	1.7191346022805383e-83	DMRT1	103		0.766
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_19364	5	0.4691202952344253	2.121064136640332e-81	ZNF99	13		0.927
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_19370	6	0.47695069018888203	7.471044508013727e-75	ZNF675	7		0.953
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_37427	7	0.4770029027027978	8.237893552544428e-75	POT1	83		1.283
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_31357	8	0.4781618569954564	7.258250906090071e-74	HCN1	1774		1.104
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_26412	9	0.48316099225159004	7.378164231646187e-70	TAFA5	243		0.728
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_26423	10	0.4840573989788385	3.766516033400094e-69	BRD1	398		0.765
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_18218	11	0.48907284294528197	2.9039400754833582e-65	ANKRD30B	483		0.98
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_22213	12	0.48942244056618656	5.364532352334527e-65	ANKRD30BL	97		0.918
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_25657	13	0.48973304390031297	9.249485161942825e-65	OR11H1	206		0.751
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_40997	14	0.49537308937115976	1.5316338488460836e-60	ANKRD20A4P	444		1.0
OncotreeSubtype	Astrocytoma, IDH-Mutant	USE_19564	15	0.496110467645769	5.34080937303826e-60	ZNF345	0		0.931
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_20823	1	0.32961825764567715	0.0	TTC27	191		0.983
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_20822	2	0.33878079819487866	0.0	TTC27	199		0.983
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_23592	3	0.47708093043023125	4.3477096229987647e-131	NDUFA10	251		1.002
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_21133	4	0.48941852134524916	1.0596811986511686e-114	NRXN1	232		1.018
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_11387	5	0.4909942198756125	1.0956425889390897e-112	KLHL1	1196		0.989
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_19075	6	0.4945639387177694	3.458504139740159e-108	CD320	29		0.979
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_32186	7	0.5033744577829455	1.7379800529698937e-97	SLC27A6	87		1.221
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_30673	8	0.5109506733889384	9.985075739528813e-89	GPM6A	36		1.009
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_39581	9	0.5121918722369273	2.4668083329481244e-87	CSMD3	597		0.994
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_34721	10	0.5172813441589166	9.92194306590323e-82	HSF2	357		1.018
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_9915	11	0.5187699647392017	3.9992729546582165e-80	PAWR	115		0.986
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_13122	12	0.5224678018733113	3.279731974126882e-76	HHIPL1	8		1.015
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_9916	13	0.5225667041065353	4.1589961702248416e-76	PAWR	110		0.986
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_41351	14	0.5285054701562183	4.942207612163823e-70	FGD3	21		1.007
OncotreeSubtype	Atypical Teratoid/Rhabdoid Tumor	USE_9159	15	0.5286077677748946	6.254228491397714e-70	BICD1	3		0.978
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_24960	1	0.3350451702740731	6.249792487145131e-301	YTHDF1	54		1.046
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_31211	2	0.3465356054137747	2.153112446268557e-280	CAPSL	12		1.054
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_32688	3	0.35070612750806557	3.970186473398539e-273	EBF1	385		1.125
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_38805	4	0.3625986518668888	6.300946917746296e-253	XKR4	256		1.062
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_26870	5	0.3636687729570578	3.7867825456570635e-251	ARPP21	62		0.894
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_36459	6	0.36519679642242564	1.2621781433184041e-248	ZNF479	239		0.934
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_26774	7	0.3696987067507291	2.9733404785629323e-241	OXSM	316		1.076
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_25405	8	0.37392516193600306	1.9489674516694013e-234	ERG	22		1.043
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_6173	9	0.3760755894262958	5.157860506813268e-231	GPR26	144		0.953
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_25814	10	0.3768696613094698	9.426905580622118e-230	VPREB1	1		0.855
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_26706	11	0.37953503640991476	1.5139257007283493e-225	TBC1D5	182		1.07
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_25121	12	0.379743094655027	3.199551864892287e-225	USP25	270		0.962
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_42202	13	0.38011361120687337	1.2165398317522298e-224	LCN6	2		1.02
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_5555	14	0.38081375019486896	1.4834231526002703e-223	NRG3	21		0.942
OncotreeSubtype	B-Cell Acute Lymphoblastic Leukemia	USE_36472	15	0.38235452235378026	3.767203319016892e-221	ZNF727	377		0.948
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_20043	1	0.5262777755453947	9.576522064650953e-86	VSTM1	13		0.702
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_41579	2	0.5554837170566601	2.803108308222716e-53	PTPN3	100		1.174
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_3506	3	0.5559916433962541	8.795565975604874e-53	GOLT1A	20		1.039
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_41580	4	0.5645807207778957	9.494112373386356e-45	PTPN3	119		1.174
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_22142	5	0.5692026573143906	1.0614019066356118e-40	GYPC	964		0.962
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_486	6	0.5714834368767681	8.887749894298234e-39	UBXN10	20		1.098
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_34405	7	0.5739685669051978	9.908692237557915e-37	HTR1E	621		0.884
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_25514	8	0.5750128804033013	6.88621903469715e-36	WDR4	48		1.147
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_5107	9	0.5755696461667453	1.9222355041055876e-35	FAM25G	6		1.079
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_5089	10	0.5791663075999016	1.2349026261821633e-32	ANXA8L1	6		0.99
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_3664	11	0.5809394329197983	2.703763710304016e-31	CAMK1G	214		1.077
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_7200	12	0.5811314139656518	3.762627048208937e-31	SLC22A11	21		1.165
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_27788	13	0.5819018364681718	1.4043763557443935e-30	TEX55	7		1.315
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_28466	14	0.5819141614087293	1.4333387519660509e-30	GOLIM4	368		1.174
OncotreeSubtype	Bladder Urothelial Carcinoma	USE_33248	15	0.5827992585972158	6.416569649551092e-30	EEF1E1	70		0.911
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25090	1	0.2612883198033987	0.0	TPTE	129		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25089	2	0.2693111112697267	0.0	TPTE	140		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25037	3	0.2957104055588968	0.0	TPTE	2628		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25057	4	0.39790872995597926	3.6127122928287145e-273	TPTE	2117		0.058
