level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity	cn_mean
OncotreePrimaryDisease	B-Cell Acute Lymphoblastic Leukemia	USE_25121	11	0.2924112524694705	0.16191871901609767	USP25	270		0.962
OncotreePrimaryDisease	B-Cell Acute Lymphoblastic Leukemia	USE_42202	12	0.2937480106905779	0.16191871901609767	LCN6	2		1.02
OncotreePrimaryDisease	B-Cell Acute Lymphoblastic Leukemia	USE_36459	13	0.29809849806983135	0.16191871901609767	ZNF479	239		0.934
OncotreePrimaryDisease	B-Cell Acute Lymphoblastic Leukemia	USE_6883	14	0.30118515293145953	0.16191871901609767	IFTAP	15		1.108
OncotreePrimaryDisease	B-Cell Acute Lymphoblastic Leukemia	USE_5714	15	0.302368646994724	0.16191871901609767	DNTT	14		1.091
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_25514	1	0.4688579168559396	0.16932267976310675	WDR4	48		1.147
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33546	2	0.47728371288598503	0.1735130020224347	SOX4	19		4.871
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33556	3	0.4826966142471785	0.17732553193305495	SOX4	244		4.871
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_41579	4	0.483804237320245	0.17838415701309696	PTPN3	100		1.174
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_41580	5	0.4858937045340181	0.1798273579187331	PTPN3	119		1.174
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_486	6	0.49099998577607185	0.18478135445027072	UBXN10	20		1.098
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33533	7	0.4922527710538735	0.18612233609136036	CDKAL1	340		4.31
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_25457	8	0.4963744455554292	0.19029013411808143	FAM3B	35		1.157
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_33551	9	0.5020535906512542	0.1990762427717629	SOX4	69		4.871
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_22142	10	0.5035278801070816	0.20091804363961815	GYPC	964		0.962
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_27790	11	0.5043966656777021	0.20245931653132668	UPK1B	12		1.221
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_3506	12	0.5045016611469747	0.20245931653132668	GOLT1A	20		1.039
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_27788	13	0.5045842932844821	0.2024825621793278	TEX55	7		1.315
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_25543	14	0.5049943246175553	0.20291811854977937	HSF2BP	28		1.119
OncotreePrimaryDisease	Bladder Urothelial Carcinoma	USE_25241	15	0.5078732534107319	0.20686758497071095	SOD1	160		1.147
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_35507	1	0.34547747062844125	0.17579583851951275	FOXL3	77		2.421
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_6813	2	0.36549991927148245	0.18847547264283365	EHF	20		5.416
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_19368	3	0.3701924883892267	0.19263599657769392	ZNF675	57		3.471
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_7833	4	0.3921066963647719	0.21335235285403478	ARHGAP42	90		1.451
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_40342	5	0.39725465751932626	0.21886267664816403	PTK2	103		2.397
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_24124	6	0.3982561233726827	0.22022760961956067	DEFB115	2613		2.118
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_19369	7	0.39870935399368657	0.22055097140834795	ZNF675	56		3.471
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_33502	8	0.403702843879412	0.226292918676039	MBOAT1	81		1.94
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_19367	9	0.4104076046841134	0.2349775685991948	ZNF675	65		3.471
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_13355	10	0.4126510422854437	0.2383810761777448	OR4N4	162		2.372
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_11389	11	0.41984791036952535	0.24859707514863708	KLHL1	681		0.916
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_33501	12	0.4211985761831576	0.25048095900293327	MBOAT1	84		1.94
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_4629	13	0.42147886339361834	0.2506907822076881	SEPHS1	51		1.397
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_9070	14	0.43356858024991374	0.26953372752048205	PTHLH	11		1.917
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_3664	15	0.4390977245776867	0.27792686346607115	CAMK1G	214		1.512
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_36835	1	0.3621425544212101	0.19555492066536007	SEMA3D	745		1.601
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_38011	2	0.37284931499222373	0.20411757605542843	PTPRN2	270		1.348
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_42846	3	0.3856218229050504	0.21723984733972893	MAGEA4	5		0.932
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_42712	4	0.3909233775459574	0.2231310658732577	PLS3	126		0.945
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_4996	5	0.4123215432339993	0.2504342333776347	ANKRD30A	379		1.0
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_34221	6	0.41769175951621973	0.2581772648412818	MLIP	81		1.117
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_12661	7	0.42025469227685963	0.26238518006546624	RAD51B	204		1.051
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_36831	8	0.42292419809655524	0.2661362215420737	SEMA3D	94		1.601
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_36830	9	0.4252173964127272	0.26930446300253597	SEMA3D	88		1.601
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_30685	10	0.4263016478878729	0.27075839811038915	VEGFC	195		1.013
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_34222	11	0.42680260772133727	0.27132509656239717	MLIP	24		1.117
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_42711	12	0.4307947967934329	0.277335001616434	PLS3	124		0.945
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_32142	13	0.4324070665039832	0.2796972907840752	ZNF608	630		1.071
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_33551	14	0.43999368304145814	0.29200497667885755	SOX4	69		1.018
OncotreePrimaryDisease	Cervical Squamous Cell Carcinoma	USE_34998	15	0.44220265191820823	0.2957872158930211	NMBR	1029		1.081
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_12216	1	0.22700984790172174	0.16191871901609767	PAX9	67		0.999
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_38079	2	0.2282363858230872	0.16191871901609767	CSMD1	851		0.967
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_29626	3	0.22898534979086638	0.16191871901609767	KCTD8	86		0.97
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_6903	4	0.23324242770768905	0.16191871901609767	API5	110		1.042
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_42903	5	0.2358048034217729	0.16191871901609767	VAMP7	39		0.949
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_34154	6	0.2379563291442095	0.16191871901609767	TFAP2D	291		0.942
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_41653	7	0.23903052679949344	0.16191871901609767	SLC31A2	17		1.055
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_26925	8	0.24152764848315283	0.16191871901609767	MOBP	35		1.004
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_42704	9	0.24681312636784133	0.16191871901609767	AMOT	311		1.347
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_5173	10	0.24852420217285368	0.16191871901609767	MBL2	498		0.969
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_33262	11	0.2566519052725519	0.16191871901609767	SLC35B3	734		0.958
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_30941	12	0.25832342312252043	0.16191871901609767	MTRR	389		1.04
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_21014	13	0.2589197792280628	0.16191871901609767	C1GALT1C1L	107		1.01
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_36740	14	0.2589396564909175	0.16191871901609767	MAGI2	176		0.982
OncotreePrimaryDisease	Clear Cell Sarcoma	USE_38078	15	0.26157284441299045	0.16191871901609767	CSMD1	724		0.967
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_10951	1	0.42166032392727665	0.16191871901609767	CDX2	3	CDX2	6.288
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_15392	2	0.4287468923318651	0.16191871901609767	CYLD	16		1.096
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_39987	3	0.4412548153750389	0.16191871901609767	POU5F1B	123		9.498
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_16174	4	0.4624998610456861	0.16191871901609767	SPNS3	15		0.973
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_17405	5	0.4698507796869508	0.16191871901609767	AXIN2	87		1.213
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_39990	6	0.4735969942938232	0.16191871901609767	POU5F1B	105		9.498
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_17306	7	0.4791372668924844	0.16191871901609767	MED13	161		1.084
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_10869	8	0.48388838345989427	0.16191871901609767	SGCG	461		1.096
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_10073	9	0.4846084333990582	0.16191871901609767	EEA1	170		1.06
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_24422	10	0.484723068587154	0.16191871901609767	R3HDML	12	HNF4A	1.24
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_35527	11	0.4877229727104545	0.16191871901609767	ADAP1	0		1.139
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_33073	12	0.4880434446845171	0.16191871901609767	FOXQ1	258		0.804
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_6394	13	0.4884591180956408	0.16191871901609767	TH	34	ASCL2	1.142
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_15445	14	0.490119951874774	0.16191871901609767	IRX5	110		0.842
OncotreePrimaryDisease	Colorectal Adenocarcinoma	USE_5964	15	0.49348135935731313	0.16191871901609767	ZDHHC6	82		1.018
OncotreePrimaryDisease	Diffuse Glioma	USE_35832	1	0.25264146867325693	0.16191871901609767	MACC1	11		1.979
OncotreePrimaryDisease	Diffuse Glioma	USE_40186	2	0.284122263057522	0.16191871901609767	TG	54		1.516
OncotreePrimaryDisease	Diffuse Glioma	USE_28691	3	0.28576949697071674	0.16191871901609767	FXR1	53		1.906
OncotreePrimaryDisease	Diffuse Glioma	USE_36208	4	0.34100676350715414	0.17608126667911234	INHBA	588		1.747
OncotreePrimaryDisease	Diffuse Glioma	USE_38328	5	0.3582250094619542	0.18634494493281062	HRURF	2		1.495
OncotreePrimaryDisease	Diffuse Glioma	USE_39745	6	0.361165716352677	0.18847547264283365	SNTB1	111		1.406
OncotreePrimaryDisease	Diffuse Glioma	USE_38219	7	0.36997954499508523	0.19613331180466873	TRMT9B	99		1.401
OncotreePrimaryDisease	Diffuse Glioma	USE_39084	8	0.3719183033477058	0.1982734911561157	ZFHX4	157		1.445
OncotreePrimaryDisease	Diffuse Glioma	USE_39326	9	0.37215891012564795	0.19840078853890777	SDC2	31		1.408
OncotreePrimaryDisease	Diffuse Glioma	USE_23510	10	0.37358528885336584	0.1993621167539417	ACKR3	67		1.66
OncotreePrimaryDisease	Diffuse Glioma	USE_39085	11	0.3797396149656215	0.20433906213313321	ZFHX4	152		1.445
OncotreePrimaryDisease	Diffuse Glioma	USE_40194	12	0.3830090307153653	0.20688876419724336	SLA	22		1.532
OncotreePrimaryDisease	Diffuse Glioma	USE_28633	13	0.38679923667996996	0.21156795523099342	TBL1XR1	647		1.954
OncotreePrimaryDisease	Diffuse Glioma	USE_28622	14	0.3893057425668779	0.2135630236212681	TBL1XR1	402		1.94
OncotreePrimaryDisease	Diffuse Glioma	USE_38991	15	0.3976985351716773	0.22296180449749156	C8orf34	10		1.456
OncotreePrimaryDisease	Embryonal Tumor	USE_39995	1	0.14167252016877233	0.11366666401974727	POU5F1B	40		30.465
OncotreePrimaryDisease	Embryonal Tumor	USE_12457	2	0.15349955557831108	0.16191871901609767	OTX2	0		14.642
OncotreePrimaryDisease	Embryonal Tumor	USE_12475	3	0.15665227968755213	0.16191871901609767	CCDC198	90		2.494
OncotreePrimaryDisease	Embryonal Tumor	USE_12458	4	0.16032315670823793	0.16191871901609767	OTX2	80		14.642
OncotreePrimaryDisease	Embryonal Tumor	USE_40100	5	0.19115356447250387	0.16191871901609767	GSDMC	693		0.999
OncotreePrimaryDisease	Embryonal Tumor	USE_12449	6	0.21205082202435924	0.16191871901609767	TMEM260	118		2.288
OncotreePrimaryDisease	Embryonal Tumor	USE_39992	7	0.21942590279401886	0.16191871901609767	POU5F1B	52		30.465
OncotreePrimaryDisease	Embryonal Tumor	USE_12459	8	0.22643878386633998	0.16191871901609767	OTX2	88		14.642
OncotreePrimaryDisease	Embryonal Tumor	USE_12453	9	0.23378422381818836	0.16191871901609767	OTX2	52		14.642
OncotreePrimaryDisease	Embryonal Tumor	USE_12456	10	0.23384652859617838	0.16191871901609767	OTX2	2		14.642
OncotreePrimaryDisease	Embryonal Tumor	USE_12483	11	0.24484520791274245	0.16191871901609767	ARMH4	109		2.666
OncotreePrimaryDisease	Embryonal Tumor	USE_40021	12	0.24753311574551812	0.16191871901609767	MYC	92		40.391
OncotreePrimaryDisease	Embryonal Tumor	USE_40282	13	0.2546777123953907	0.16191871901609767	KHDRBS3	962		0.953
OncotreePrimaryDisease	Embryonal Tumor	USE_12482	14	0.2587445012087521	0.16191871901609767	ARMH4	104		2.666
OncotreePrimaryDisease	Embryonal Tumor	USE_12451	15	0.2640527734980698	0.16191871901609767	OTX2	77		14.642
OncotreePrimaryDisease	Endometrial Carcinoma	USE_6765	1	0.2805929139749242	0.16191871901609767	EIF3M	67		0.809
OncotreePrimaryDisease	Endometrial Carcinoma	USE_28531	2	0.35082780980926265	0.18207115982392472	TNIK	56		1.443
OncotreePrimaryDisease	Endometrial Carcinoma	USE_15564	3	0.3773011503008312	0.20388044357110557	RRAD	4		1.06
OncotreePrimaryDisease	Endometrial Carcinoma	USE_7072	4	0.3839640631725936	0.21083217899846426	OR10V1	19		0.806
OncotreePrimaryDisease	Endometrial Carcinoma	USE_39923	5	0.39267299523106625	0.22004564233413393	TRIB1	142		0.983
OncotreePrimaryDisease	Endometrial Carcinoma	USE_35197	6	0.392973978132443	0.22026821207034675	CNKSR3	100		0.544
OncotreePrimaryDisease	Endometrial Carcinoma	USE_28529	7	0.405389118092656	0.2353892277975218	TNIK	51		1.443
OncotreePrimaryDisease	Endometrial Carcinoma	USE_25507	8	0.41907001668716165	0.25492493624599716	SLC37A1	83		1.047
OncotreePrimaryDisease	Endometrial Carcinoma	USE_22039	9	0.4250622588828654	0.2646256686237898	PSD4	28		1.074
OncotreePrimaryDisease	Endometrial Carcinoma	USE_6599	10	0.42633347169002395	0.2664774198454816	SPON1	151		0.862
OncotreePrimaryDisease	Endometrial Carcinoma	USE_361	11	0.4318467380507824	0.27468126947404975	TMEM51	156		1.01
OncotreePrimaryDisease	Endometrial Carcinoma	USE_28859	12	0.4321160895980146	0.2751756569596114	RTP4	137		1.505
OncotreePrimaryDisease	Endometrial Carcinoma	USE_26064	13	0.435165843736616	0.27982088550267964	LARGE1	210		0.755
OncotreePrimaryDisease	Endometrial Carcinoma	USE_10870	14	0.4355110426378759	0.28062290208813256	SGCG	409		0.966
OncotreePrimaryDisease	Endometrial Carcinoma	USE_38985	15	0.44116227731424895	0.2897943467614833	CPA6	240		1.05
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_35508	1	0.4006035594244326	0.16191871901609767	FOXL3	99		1.367
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_4841	2	0.4050042759465824	0.16191871901609767	BAMBI	291		1.779
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_16464	3	0.4306015929562022	0.16566495515860646	SLC47A2	8		1.099
